"peak_number","unique_id","compounds_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample","group_area","peak_rating","replicate","sample_location","day","month","mass_list_name","mass_list_match"
46088,"Nabilone_20.113",221,"Nabilone","C24 H36 O3","Full match","Invalid mass","Full match",-0.06,372.26642,373.27366,20.113,134321907.221601,1,80.6,9,"PreferredDDA","[M+H]+1","b28_b",17581383.8963854,9.5,"b","b28","1","2022-11","kps_psychoactive_substances_v2","Multiple matches found"
46088,"Nabilone_20.113",221,"Nabilone","C24 H36 O3","Full match","Invalid mass","Full match",-0.06,372.26642,373.27366,20.113,134321907.221601,1,80.6,9,"PreferredDDA","[M+H]+1","b34_a",7832496.7930379,8.9,"a","b34","29","2022-11","kps_psychoactive_substances_v2","Multiple matches found"
46088,"Nabilone_20.113",221,"Nabilone","C24 H36 O3","Full match","Invalid mass","Full match",-0.06,372.26642,373.27366,20.113,134321907.221601,1,80.6,9,"PreferredDDA","[M+H]+1","b34_b",5266417.91419258,9.5,"b","b34","29","2022-11","kps_psychoactive_substances_v2","Multiple matches found"
46088,"Nabilone_20.113",221,"Nabilone","C24 H36 O3","Full match","Invalid mass","Full match",-0.06,372.26642,373.27366,20.113,134321907.221601,1,80.6,9,"PreferredDDA","[M+H]+1","b4_a",26791540.3490091,8.4,"a","b4","1","2022-09","kps_psychoactive_substances_v2","Multiple matches found"
46088,"Nabilone_20.113",221,"Nabilone","C24 H36 O3","Full match","Invalid mass","Full match",-0.06,372.26642,373.27366,20.113,134321907.221601,1,80.6,9,"PreferredDDA","[M+H]+1","b4_b",16923868.8776368,8.4,"b","b4","1","2022-09","kps_psychoactive_substances_v2","Multiple matches found"
46088,"Nabilone_20.113",221,"Nabilone","C24 H36 O3","Full match","Invalid mass","Full match",-0.06,372.26642,373.27366,20.113,134321907.221601,1,80.6,9,"PreferredDDA","[M+H]+1","b40_a",31377309.1550661,8.9,"a","b40","1","2022-12","kps_psychoactive_substances_v2","Multiple matches found"
46088,"Nabilone_20.113",221,"Nabilone","C24 H36 O3","Full match","Invalid mass","Full match",-0.06,372.26642,373.27366,20.113,134321907.221601,1,80.6,9,"PreferredDDA","[M+H]+1","b40_b",18525290.8801976,7.8,"b","b40","1","2022-12","kps_psychoactive_substances_v2","Multiple matches found"
46088,"Nabilone_20.113",221,"Nabilone","C24 H36 O3","Full match","Invalid mass","Full match",-0.06,372.26642,373.27366,20.113,134321907.221601,1,80.6,9,"PreferredDDA","[M+H]+1","b58_a",7263045.91382124,8.9,"a","b58","29","2023-01","kps_psychoactive_substances_v2","Multiple matches found"
46088,"Nabilone_20.113",221,"Nabilone","C24 H36 O3","Full match","Invalid mass","Full match",-0.06,372.26642,373.27366,20.113,134321907.221601,1,80.6,9,"PreferredDDA","[M+H]+1","b58_b",5650838.29879039,8.4,"b","b58","29","2023-01","kps_psychoactive_substances_v2","Multiple matches found"
46088,"Nabilone_20.113",221,"Nabilone","C24 H36 O3","Full match","Invalid mass","Full match",-0.06,372.26642,373.27366,20.113,134321907.221601,1,80.6,9,"PreferredDDA","[M+H]+1","b64_a",79539655.9062279,8.4,"a","b64","1","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
46088,"Nabilone_20.113",221,"Nabilone","C24 H36 O3","Full match","Invalid mass","Full match",-0.06,372.26642,373.27366,20.113,134321907.221601,1,80.6,9,"PreferredDDA","[M+H]+1","b64_b",53821351.6891736,7.8,"b","b64","1","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
46088,"Nabilone_20.113",221,"Nabilone","C24 H36 O3","Full match","Invalid mass","Full match",-0.06,372.26642,373.27366,20.113,134321907.221601,1,80.6,9,"PreferredDDA","[M+H]+1","b70_a",46342156.5161093,8.4,"a","b70","29","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
46088,"Nabilone_20.113",221,"Nabilone","C24 H36 O3","Full match","Invalid mass","Full match",-0.06,372.26642,373.27366,20.113,134321907.221601,1,80.6,9,"PreferredDDA","[M+H]+1","b70_b",28886219.5886252,8.9,"b","b70","29","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
46088,"Nabilone_20.113",221,"Nabilone","C24 H36 O3","Full match","Invalid mass","Full match",-0.06,372.26642,373.27366,20.113,134321907.221601,1,80.6,9,"PreferredDDA","[M+H]+1","b82_a",32869948.9615248,9.5,"a","b82","29","2023-03","kps_psychoactive_substances_v2","Multiple matches found"
46088,"Nabilone_20.113",221,"Nabilone","C24 H36 O3","Full match","Invalid mass","Full match",-0.06,372.26642,373.27366,20.113,134321907.221601,1,80.6,9,"PreferredDDA","[M+H]+1","b82_b",23075111.2497044,7.8,"b","b82","29","2023-03","kps_psychoactive_substances_v2","Multiple matches found"
46088,"Nabilone_20.113",221,"Nabilone","C24 H36 O3","Full match","Invalid mass","Full match",-0.06,372.26642,373.27366,20.113,134321907.221601,1,80.6,9,"PreferredDDA","[M+H]+1","b88_a",40572029.637929,9.5,"a","b88","1","2023-04","kps_psychoactive_substances_v2","Multiple matches found"
46088,"Nabilone_20.113",221,"Nabilone","C24 H36 O3","Full match","Invalid mass","Full match",-0.06,372.26642,373.27366,20.113,134321907.221601,1,80.6,9,"PreferredDDA","[M+H]+1","b88_b",17653749.337648,10,"b","b88","1","2023-04","kps_psychoactive_substances_v2","Multiple matches found"
46088,"Nabilone_20.113",221,"Nabilone","C24 H36 O3","Full match","Invalid mass","Full match",-0.06,372.26642,373.27366,20.113,134321907.221601,1,80.6,9,"PreferredDDA","[M+H]+1","b94_a",134321907.221601,9.5,"a","b94","29","2023-04","kps_psychoactive_substances_v2","Multiple matches found"
46088,"Nabilone_20.113",221,"Nabilone","C24 H36 O3","Full match","Invalid mass","Full match",-0.06,372.26642,373.27366,20.113,134321907.221601,1,80.6,9,"PreferredDDA","[M+H]+1","b94_b",79503649.3551168,8.9,"b","b94","29","2023-04","kps_psychoactive_substances_v2","Multiple matches found"
46102,"Nabilone_20.33",12505,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.22,372.26636,373.27362,20.33,4296299.48647827,1,87.2,9.4,"PreferredDDA","[M+H]+1","b10_a",4296299.48647827,7.8,"a","b10","29","2022-09","kps_psychoactive_substances_v2","Multiple matches found"
46102,"Nabilone_20.33",12505,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.22,372.26636,373.27362,20.33,4296299.48647827,1,87.2,9.4,"PreferredDDA","[M+H]+1","b10_b",1885776.63221294,7.8,"b","b10","29","2022-09","kps_psychoactive_substances_v2","Multiple matches found"
46102,"Nabilone_20.33",12505,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.22,372.26636,373.27362,20.33,4296299.48647827,1,87.2,9.4,"PreferredDDA","[M+H]+1","b112_a",3225676.06931392,7.8,"a","b112","1","2023-06","kps_psychoactive_substances_v2","Multiple matches found"
46102,"Nabilone_20.33",12505,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.22,372.26636,373.27362,20.33,4296299.48647827,1,87.2,9.4,"PreferredDDA","[M+H]+1","b112_b",2149880.83233846,6.7,"b","b112","1","2023-06","kps_psychoactive_substances_v2","Multiple matches found"
46102,"Nabilone_20.33",12505,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.22,372.26636,373.27362,20.33,4296299.48647827,1,87.2,9.4,"PreferredDDA","[M+H]+1","b118_a",1919744.42332743,7.8,"a","b118","29","2023-06","kps_psychoactive_substances_v2","Multiple matches found"
46102,"Nabilone_20.33",12505,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.22,372.26636,373.27362,20.33,4296299.48647827,1,87.2,9.4,"PreferredDDA","[M+H]+1","b118_b",1316151.80916823,7.5,"b","b118","29","2023-06","kps_psychoactive_substances_v2","Multiple matches found"
46102,"Nabilone_20.33",12505,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.22,372.26636,373.27362,20.33,4296299.48647827,1,87.2,9.4,"PreferredDDA","[M+H]+1","b16_a",1644129.14995135,7.8,"a","b16","1","2022-10","kps_psychoactive_substances_v2","Multiple matches found"
46102,"Nabilone_20.33",12505,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.22,372.26636,373.27362,20.33,4296299.48647827,1,87.2,9.4,"PreferredDDA","[M+H]+1","b16_b",952622.876614654,7.5,"b","b16","1","2022-10","kps_psychoactive_substances_v2","Multiple matches found"
46102,"Nabilone_20.33",12505,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.22,372.26636,373.27362,20.33,4296299.48647827,1,87.2,9.4,"PreferredDDA","[M+H]+1","b64_a",2853378.05895317,7.8,"a","b64","1","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
46102,"Nabilone_20.33",12505,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.22,372.26636,373.27362,20.33,4296299.48647827,1,87.2,9.4,"PreferredDDA","[M+H]+1","b64_b",1736053.70826522,6.2,"b","b64","1","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
46102,"Nabilone_20.33",12505,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.22,372.26636,373.27362,20.33,4296299.48647827,1,87.2,9.4,"PreferredDDA","[M+H]+1","b70_a",1111314.98625304,7.5,"a","b70","29","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
46102,"Nabilone_20.33",12505,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.22,372.26636,373.27362,20.33,4296299.48647827,1,87.2,9.4,"PreferredDDA","[M+H]+1","b70_b",677399.043253971,7.5,"b","b70","29","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
46102,"Nabilone_20.33",12505,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.22,372.26636,373.27362,20.33,4296299.48647827,1,87.2,9.4,"PreferredDDA","[M+H]+1","b94_a",2830027.4568122,7.8,"a","b94","29","2023-04","kps_psychoactive_substances_v2","Multiple matches found"
46102,"Nabilone_20.33",12505,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.22,372.26636,373.27362,20.33,4296299.48647827,1,87.2,9.4,"PreferredDDA","[M+H]+1","b94_b",2115373.82973603,7.8,"b","b94","29","2023-04","kps_psychoactive_substances_v2","Multiple matches found"
46094,"Nabilone_20.422",3248,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.15,372.26639,373.27365,20.422,13221761.032526,1,86.4,9.3,"PreferredDDA","[M+H]+1","b10_a",13221761.032526,8.9,"a","b10","29","2022-09","kps_psychoactive_substances_v2","Multiple matches found"
46094,"Nabilone_20.422",3248,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.15,372.26639,373.27365,20.422,13221761.032526,1,86.4,9.3,"PreferredDDA","[M+H]+1","b10_b",6656825.97917844,8.9,"b","b10","29","2022-09","kps_psychoactive_substances_v2","Multiple matches found"
46094,"Nabilone_20.422",3248,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.15,372.26639,373.27365,20.422,13221761.032526,1,86.4,9.3,"PreferredDDA","[M+H]+1","b112_a",6689579.52226793,8.9,"a","b112","1","2023-06","kps_psychoactive_substances_v2","Multiple matches found"
46094,"Nabilone_20.422",3248,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.15,372.26639,373.27365,20.422,13221761.032526,1,86.4,9.3,"PreferredDDA","[M+H]+1","b112_b",4288072.14140287,7.8,"b","b112","1","2023-06","kps_psychoactive_substances_v2","Multiple matches found"
46094,"Nabilone_20.422",3248,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.15,372.26639,373.27365,20.422,13221761.032526,1,86.4,9.3,"PreferredDDA","[M+H]+1","b118_a",7655614.54288415,8.9,"a","b118","29","2023-06","kps_psychoactive_substances_v2","Multiple matches found"
46094,"Nabilone_20.422",3248,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.15,372.26639,373.27365,20.422,13221761.032526,1,86.4,9.3,"PreferredDDA","[M+H]+1","b118_b",4677301.69398123,8.9,"b","b118","29","2023-06","kps_psychoactive_substances_v2","Multiple matches found"
46094,"Nabilone_20.422",3248,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.15,372.26639,373.27365,20.422,13221761.032526,1,86.4,9.3,"PreferredDDA","[M+H]+1","b16_a",3884366.02991388,6.2,"a","b16","1","2022-10","kps_psychoactive_substances_v2","Multiple matches found"
46094,"Nabilone_20.422",3248,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.15,372.26639,373.27365,20.422,13221761.032526,1,86.4,9.3,"PreferredDDA","[M+H]+1","b16_b",1748553.23897339,6.2,"b","b16","1","2022-10","kps_psychoactive_substances_v2","Multiple matches found"
46094,"Nabilone_20.422",3248,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.15,372.26639,373.27365,20.422,13221761.032526,1,86.4,9.3,"PreferredDDA","[M+H]+1","b28_a",2159924.79497369,8.4,"a","b28","1","2022-11","kps_psychoactive_substances_v2","Multiple matches found"
46094,"Nabilone_20.422",3248,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.15,372.26639,373.27365,20.422,13221761.032526,1,86.4,9.3,"PreferredDDA","[M+H]+1","b28_b",1621365.44949642,6.2,"b","b28","1","2022-11","kps_psychoactive_substances_v2","Multiple matches found"
46094,"Nabilone_20.422",3248,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.15,372.26639,373.27365,20.422,13221761.032526,1,86.4,9.3,"PreferredDDA","[M+H]+1","b4_a",2064538.22099387,8.9,"a","b4","1","2022-09","kps_psychoactive_substances_v2","Multiple matches found"
46094,"Nabilone_20.422",3248,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.15,372.26639,373.27365,20.422,13221761.032526,1,86.4,9.3,"PreferredDDA","[M+H]+1","b4_b",1573069.74466939,7.8,"b","b4","1","2022-09","kps_psychoactive_substances_v2","Multiple matches found"
46094,"Nabilone_20.422",3248,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.15,372.26639,373.27365,20.422,13221761.032526,1,86.4,9.3,"PreferredDDA","[M+H]+1","b40_a",2613984.23508077,5.7,"a","b40","1","2022-12","kps_psychoactive_substances_v2","Multiple matches found"
46094,"Nabilone_20.422",3248,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.15,372.26639,373.27365,20.422,13221761.032526,1,86.4,9.3,"PreferredDDA","[M+H]+1","b40_b",1284073.7693528,8.6,"b","b40","1","2022-12","kps_psychoactive_substances_v2","Multiple matches found"
46094,"Nabilone_20.422",3248,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.15,372.26639,373.27365,20.422,13221761.032526,1,86.4,9.3,"PreferredDDA","[M+H]+1","b64_a",5251698.01818735,7.3,"a","b64","1","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
46094,"Nabilone_20.422",3248,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.15,372.26639,373.27365,20.422,13221761.032526,1,86.4,9.3,"PreferredDDA","[M+H]+1","b64_b",3508088.81458955,7.8,"b","b64","1","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
46094,"Nabilone_20.422",3248,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.15,372.26639,373.27365,20.422,13221761.032526,1,86.4,9.3,"PreferredDDA","[M+H]+1","b70_a",3913326.23051187,8.9,"a","b70","29","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
46094,"Nabilone_20.422",3248,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.15,372.26639,373.27365,20.422,13221761.032526,1,86.4,9.3,"PreferredDDA","[M+H]+1","b70_b",2414035.41452471,7.8,"b","b70","29","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
46094,"Nabilone_20.422",3248,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.15,372.26639,373.27365,20.422,13221761.032526,1,86.4,9.3,"PreferredDDA","[M+H]+1","b94_a",11918833.8513471,8.9,"a","b94","29","2023-04","kps_psychoactive_substances_v2","Multiple matches found"
46094,"Nabilone_20.422",3248,"Nabilone","C24 H36 O3","Not the top hit","Invalid mass","Full match",-0.15,372.26639,373.27365,20.422,13221761.032526,1,86.4,9.3,"PreferredDDA","[M+H]+1","b94_b",6646935.95399138,7.8,"b","b94","29","2023-04","kps_psychoactive_substances_v2","Multiple matches found"
46223,"Nalorphine_17.592",36821,"Nalorphine","C19 H21 N O3","No match","Full match","Full match",0.36,311.15225,312.15953,17.592,363170.005988358,4,79.5,49.7,"PreferredDDA","[M+H]+1","b16_a",188783.377248068,8.5,"a","b16","1","2022-10","kps_psychoactive_substances_v2","Multiple matches found"
46223,"Nalorphine_17.592",36821,"Nalorphine","C19 H21 N O3","No match","Full match","Full match",0.36,311.15225,312.15953,17.592,363170.005988358,4,79.5,49.7,"PreferredDDA","[M+H]+1","b16_b",363170.005988358,7.2,"b","b16","1","2022-10","kps_psychoactive_substances_v2","Multiple matches found"
46218,"Nalorphine_17.643",16052,"Nalorphine","C19 H21 N O3","Not the top hit","Full match","Full match",-0.32,311.15204,312.15932,17.643,3643492.17206367,2,69.9,44.2,"PreferredDDA","[M+H]+1","b112_a",3643492.17206367,5.7,"a","b112","1","2023-06","kps_psychoactive_substances_v2","Multiple matches found"
46218,"Nalorphine_17.643",16052,"Nalorphine","C19 H21 N O3","Not the top hit","Full match","Full match",-0.32,311.15204,312.15932,17.643,3643492.17206367,2,69.9,44.2,"PreferredDDA","[M+H]+1","b112_b",2313826.93685486,6.7,"b","b112","1","2023-06","kps_psychoactive_substances_v2","Multiple matches found"
46218,"Nalorphine_17.643",16052,"Nalorphine","C19 H21 N O3","Not the top hit","Full match","Full match",-0.32,311.15204,312.15932,17.643,3643492.17206367,2,69.9,44.2,"PreferredDDA","[M+H]+1","b94_a",445407.431271815,7.7,"a","b94","29","2023-04","kps_psychoactive_substances_v2","Multiple matches found"
46218,"Nalorphine_17.643",16052,"Nalorphine","C19 H21 N O3","Not the top hit","Full match","Full match",-0.32,311.15204,312.15932,17.643,3643492.17206367,2,69.9,44.2,"PreferredDDA","[M+H]+1","b94_b",207446.69193868,6.8,"b","b94","29","2023-04","kps_psychoactive_substances_v2","Multiple matches found"
46216,"Nalorphine_17.808",9684,"Nalorphine","C19 H21 N O3","Not the top hit","Full match","Full match",0.34,311.15225,312.15953,17.808,7492760.53084826,1,61.5,42.8,"PreferredDDA","[M+H]+1","b100_a",1087786.89428843,7.5,"a","b100","1","2023-05","kps_psychoactive_substances_v2","Multiple matches found"
46216,"Nalorphine_17.808",9684,"Nalorphine","C19 H21 N O3","Not the top hit","Full match","Full match",0.34,311.15225,312.15953,17.808,7492760.53084826,1,61.5,42.8,"PreferredDDA","[M+H]+1","b100_b",1245833.23018913,8.6,"b","b100","1","2023-05","kps_psychoactive_substances_v2","Multiple matches found"
46216,"Nalorphine_17.808",9684,"Nalorphine","C19 H21 N O3","Not the top hit","Full match","Full match",0.34,311.15225,312.15953,17.808,7492760.53084826,1,61.5,42.8,"PreferredDDA","[M+H]+1","b118_a",1530359.97245504,7.8,"a","b118","29","2023-06","kps_psychoactive_substances_v2","Multiple matches found"
46216,"Nalorphine_17.808",9684,"Nalorphine","C19 H21 N O3","Not the top hit","Full match","Full match",0.34,311.15225,312.15953,17.808,7492760.53084826,1,61.5,42.8,"PreferredDDA","[M+H]+1","b118_b",1187529.52522721,6.4,"b","b118","29","2023-06","kps_psychoactive_substances_v2","Multiple matches found"
46216,"Nalorphine_17.808",9684,"Nalorphine","C19 H21 N O3","Not the top hit","Full match","Full match",0.34,311.15225,312.15953,17.808,7492760.53084826,1,61.5,42.8,"PreferredDDA","[M+H]+1","b130_a",2065610.78074406,6.2,"a","b130","29","2023-07","kps_psychoactive_substances_v2","Multiple matches found"
46216,"Nalorphine_17.808",9684,"Nalorphine","C19 H21 N O3","Not the top hit","Full match","Full match",0.34,311.15225,312.15953,17.808,7492760.53084826,1,61.5,42.8,"PreferredDDA","[M+H]+1","b130_b",1829462.03223581,7.8,"b","b130","29","2023-07","kps_psychoactive_substances_v2","Multiple matches found"
46216,"Nalorphine_17.808",9684,"Nalorphine","C19 H21 N O3","Not the top hit","Full match","Full match",0.34,311.15225,312.15953,17.808,7492760.53084826,1,61.5,42.8,"PreferredDDA","[M+H]+1","b58_a",2818420.53336965,7.3,"a","b58","29","2023-01","kps_psychoactive_substances_v2","Multiple matches found"
46216,"Nalorphine_17.808",9684,"Nalorphine","C19 H21 N O3","Not the top hit","Full match","Full match",0.34,311.15225,312.15953,17.808,7492760.53084826,1,61.5,42.8,"PreferredDDA","[M+H]+1","b58_b",2235417.93538774,7.8,"b","b58","29","2023-01","kps_psychoactive_substances_v2","Multiple matches found"
46216,"Nalorphine_17.808",9684,"Nalorphine","C19 H21 N O3","Not the top hit","Full match","Full match",0.34,311.15225,312.15953,17.808,7492760.53084826,1,61.5,42.8,"PreferredDDA","[M+H]+1","b70_a",945476.762144916,7.5,"a","b70","29","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
46216,"Nalorphine_17.808",9684,"Nalorphine","C19 H21 N O3","Not the top hit","Full match","Full match",0.34,311.15225,312.15953,17.808,7492760.53084826,1,61.5,42.8,"PreferredDDA","[M+H]+1","b70_b",821585.776418418,8.6,"b","b70","29","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
46216,"Nalorphine_17.808",9684,"Nalorphine","C19 H21 N O3","Not the top hit","Full match","Full match",0.34,311.15225,312.15953,17.808,7492760.53084826,1,61.5,42.8,"PreferredDDA","[M+H]+1","b82_a",2943944.11533825,6.2,"a","b82","29","2023-03","kps_psychoactive_substances_v2","Multiple matches found"
46216,"Nalorphine_17.808",9684,"Nalorphine","C19 H21 N O3","Not the top hit","Full match","Full match",0.34,311.15225,312.15953,17.808,7492760.53084826,1,61.5,42.8,"PreferredDDA","[M+H]+1","b82_b",1790264.43992601,9.5,"b","b82","29","2023-03","kps_psychoactive_substances_v2","Multiple matches found"
46216,"Nalorphine_17.808",9684,"Nalorphine","C19 H21 N O3","Not the top hit","Full match","Full match",0.34,311.15225,312.15953,17.808,7492760.53084826,1,61.5,42.8,"PreferredDDA","[M+H]+1","b88_a",3092313.96392989,7.3,"a","b88","1","2023-04","kps_psychoactive_substances_v2","Multiple matches found"
46216,"Nalorphine_17.808",9684,"Nalorphine","C19 H21 N O3","Not the top hit","Full match","Full match",0.34,311.15225,312.15953,17.808,7492760.53084826,1,61.5,42.8,"PreferredDDA","[M+H]+1","b88_b",879351.301092678,9.7,"b","b88","1","2023-04","kps_psychoactive_substances_v2","Multiple matches found"
46216,"Nalorphine_17.808",9684,"Nalorphine","C19 H21 N O3","Not the top hit","Full match","Full match",0.34,311.15225,312.15953,17.808,7492760.53084826,1,61.5,42.8,"PreferredDDA","[M+H]+1","b94_a",7492760.53084826,8.9,"a","b94","29","2023-04","kps_psychoactive_substances_v2","Multiple matches found"
46216,"Nalorphine_17.808",9684,"Nalorphine","C19 H21 N O3","Not the top hit","Full match","Full match",0.34,311.15225,312.15953,17.808,7492760.53084826,1,61.5,42.8,"PreferredDDA","[M+H]+1","b94_b",4189482.07776805,7.8,"b","b94","29","2023-04","kps_psychoactive_substances_v2","Multiple matches found"
46221,"Nalorphine_18.019",23822,"Nalorphine","C19 H21 N O3","No match","Full match","Full match",0.36,311.15225,312.15953,18.019,2458706.29541508,3,68.5,44,"PreferredDDA","[M+H]+1","b46_a",373007.373074477,7.7,"a","b46","29","2022-12","kps_psychoactive_substances_v2","Multiple matches found"
46221,"Nalorphine_18.019",23822,"Nalorphine","C19 H21 N O3","No match","Full match","Full match",0.36,311.15225,312.15953,18.019,2458706.29541508,3,68.5,44,"PreferredDDA","[M+H]+1","b46_b",278932.407001019,7.9,"b","b46","29","2022-12","kps_psychoactive_substances_v2","Multiple matches found"
46221,"Nalorphine_18.019",23822,"Nalorphine","C19 H21 N O3","No match","Full match","Full match",0.36,311.15225,312.15953,18.019,2458706.29541508,3,68.5,44,"PreferredDDA","[M+H]+1","b70_a",221558.474791977,6.3,"a","b70","29","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
46221,"Nalorphine_18.019",23822,"Nalorphine","C19 H21 N O3","No match","Full match","Full match",0.36,311.15225,312.15953,18.019,2458706.29541508,3,68.5,44,"PreferredDDA","[M+H]+1","b70_b",504224.545673373,6.1,"b","b70","29","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
46221,"Nalorphine_18.019",23822,"Nalorphine","C19 H21 N O3","No match","Full match","Full match",0.36,311.15225,312.15953,18.019,2458706.29541508,3,68.5,44,"PreferredDDA","[M+H]+1","b94_a",1681549.71223753,8.4,"a","b94","29","2023-04","kps_psychoactive_substances_v2","Multiple matches found"
46221,"Nalorphine_18.019",23822,"Nalorphine","C19 H21 N O3","No match","Full match","Full match",0.36,311.15225,312.15953,18.019,2458706.29541508,3,68.5,44,"PreferredDDA","[M+H]+1","b94_b",1106953.67173797,5.9,"b","b94","29","2023-04","kps_psychoactive_substances_v2","Multiple matches found"
46274,"Nandrolone phenpropionate_19.392",85582,"Nandrolone phenpropionate","C27 H34 O3","No match","Invalid mass","Full match",-4.29,406.24905,407.25633,19.392,626459.149030356,1,92.3,9.6,"PreferredDDA","[M+H]+1","b70_a",626459.149030356,5.3,"a","b70","29","2023-02","kps_psychoactive_substances_v2","Single match found"
46274,"Nandrolone phenpropionate_19.392",85582,"Nandrolone phenpropionate","C27 H34 O3","No match","Invalid mass","Full match",-4.29,406.24905,407.25633,19.392,626459.149030356,1,92.3,9.6,"PreferredDDA","[M+H]+1","b70_b",489499.677029611,5.5,"b","b70","29","2023-02","kps_psychoactive_substances_v2","Single match found"
46289,"Naphthalene-1,2-dihydrodiol_18.301",33919,"Naphthalene-1,2-dihydrodiol","C10 H10 O2","Full match","Partial match","Full match",0.31,162.06813,163.07541,18.301,3422189.77817492,1,74.4,71.1,"PreferredDDA","[M+H]+1","b58_a",3422189.77817492,6.7,"a","b58","29","2023-01","kps_psychoactive_substances_v2","Multiple matches found"
46289,"Naphthalene-1,2-dihydrodiol_18.301",33919,"Naphthalene-1,2-dihydrodiol","C10 H10 O2","Full match","Partial match","Full match",0.31,162.06813,163.07541,18.301,3422189.77817492,1,74.4,71.1,"PreferredDDA","[M+H]+1","b58_b",2479662.0993487,5.7,"b","b58","29","2023-01","kps_psychoactive_substances_v2","Multiple matches found"
46289,"Naphthalene-1,2-dihydrodiol_18.301",33919,"Naphthalene-1,2-dihydrodiol","C10 H10 O2","Full match","Partial match","Full match",0.31,162.06813,163.07541,18.301,3422189.77817492,1,74.4,71.1,"PreferredDDA","[M+H]+1","b70_a",2237716.16822514,6.2,"a","b70","29","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
46289,"Naphthalene-1,2-dihydrodiol_18.301",33919,"Naphthalene-1,2-dihydrodiol","C10 H10 O2","Full match","Partial match","Full match",0.31,162.06813,163.07541,18.301,3422189.77817492,1,74.4,71.1,"PreferredDDA","[M+H]+1","b70_b",968242.651503966,5.3,"b","b70","29","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
